date,market_cap,metcalfe_market_cap
2/24/12,43736459.92,12446882.0
2/25/12,42703596.0,10306494.36
2/26/12,42158154.19,8186889.51
2/27/12,43035330.0,9602184.978
2/28/12,42229000.0,10656178.39
2/29/12,41429990.0,11322406.6
3/1/12,42180870.81,11307423.68
3/2/12,42253568.6,13405570.56
3/3/12,40512466.23,8094751.0
3/4/12,41561800.0,9929281.478
3/5/12,42782544.0,11964498.44
3/6/12,42904800.0,10998766.6
3/7/12,43112491.5,10412224.28
3/8/12,42556250.0,11629843.75
3/9/12,42170920.55,10838706.39
3/10/12,42129308.0,9233134.938
3/11/12,42588901.5,7634185.937999999
3/12/12,42367506.2,8358237.437999999
3/13/12,46260369.0,11824322.56
3/14/12,46592086.32,11673556.0
3/15/12,46675162.5,11245723.99
3/16/12,46285560.0,11026481.76
3/17/12,46330284.0,13332282.84
3/18/12,46202192.24,8717760.79
3/19/12,45642307.43,10687098.8
3/20/12,42843438.0,10605348.31
3/21/12,41936544.0,11707822.78
3/22/12,42060720.0,11839644.0
3/23/12,41661165.0,9088211.178
3/24/12,41002995.54,10045412.44
3/25/12,40472074.8,9074788.178
3/26/12,40983331.4,9766788.39
3/27/12,41036313.0,10128523.36
3/28/12,41991835.17,11860727.18
3/29/12,42155599.56,12537404.48
3/30/12,41923675.5,12070656.0
3/31/12,43005600.0,9445824.0
4/1/12,42860119.5,7121583.19
4/2/12,44205398.0,8982773.59
4/3/12,43628332.5,13245008.0
4/4/12,43315041.0,12646068.39
4/5/12,43125360.28,11059785.99
4/6/12,43287904.0,11724975.0
4/7/12,43495320.0,9382615.697999999
4/8/12,41958240.0,9145369.598
4/9/12,41994480.0,9037926.078
4/10/12,42904400.0,14520504.16
4/11/12,42887732.42,13636917.44
4/12/12,43674849.0,16103897.44
4/13/12,43395891.26,12802969.7
4/14/12,44178490.0,13721346.79
4/15/12,43802661.63,11696394.94
4/16/12,43801590.0,14385036.64
4/17/12,44207273.38,15974567.3
4/18/12,45613210.34,14887719.0
4/19/12,45757635.0,14941474.94
4/20/12,45621372.5,14389260.39
4/21/12,48397168.0,15229085.11
4/22/12,47100645.74,10358395.88
4/23/12,46160687.64,12053252.68
4/24/12,46033520.0,12188942.78
4/25/12,45715020.0,14928564.68
4/26/12,45932096.0,16445305.4
4/27/12,45584944.2,12870794.6
4/28/12,45450940.88,11736416.79
4/29/12,44611568.64,12822899.6
4/30/12,44490250.0,16350610.94
5/1/12,44535000.0,18884587.75
5/2/12,46168339.83,17030700.64
5/3/12,46256832.0,22797152.08
5/4/12,45993362.5,24768002.5
5/5/12,46029063.23,21559650.68
5/6/12,45621517.85,18855564.31
5/7/12,45626604.79,28673854.94
5/8/12,45721500.0,29997636.39
5/9/12,45728234.79,32037742.36
5/10/12,46024550.0,23275489.75
5/11/12,45219241.21,25045871.0
5/12/12,44967000.0,34330656.2
5/13/12,44989920.0,21970054.1
5/14/12,45360007.4,55883979.7
5/15/12,45879733.0,37684111.58
5/16/12,45908056.61,33881936.78
5/17/12,46339889.4,22524158.56
5/18/12,46336212.0,33888418.88
5/19/12,46490363.53,62772799.0
5/20/12,46591020.0,50631804.0
5/21/12,46602376.5,43630216.0
5/22/12,46383360.0,40393689.75
5/23/12,46776948.0,44080047.08
5/24/12,47468594.42,40337091.19
5/25/12,46750927.5,46276652.44
5/26/12,46776605.4,35144469.44
5/27/12,46809734.4,30367756.94
5/28/12,46954452.0,46231212.64
5/29/12,46979431.79,54198696.94
5/30/12,47134406.25,41656083.84
5/31/12,47331762.0,37346498.56
6/1/12,48101134.5,41850359.91
6/2/12,48224456.85,27280979.91
6/3/12,48135049.61,39461389.94
6/4/12,48301442.1,80300208.38
6/5/12,50365700.0,91971854.08
6/6/12,50137199.5,32569375.0
6/7/12,50712817.35,52567470.04
6/8/12,51956253.0,43255898.44
6/9/12,52370938.12,47106027.99
6/10/12,51683768.0,54568232.44
6/11/12,51040876.35,58421975.04
6/12/12,52503270.0,27730666.84
6/13/12,54946432.0,95230675.99
6/14/12,54897675.0,108374916.9
6/15/12,56930384.25,118064969.5
6/16/12,60990927.55,92672671.0
6/17/12,60406325.49,72193686.68
6/18/12,59872544.46,76231927.1
6/19/12,60544348.1,70229772.2
6/20/12,61674334.76,52035960.16
6/21/12,63107060.0,40337091.19
6/22/12,63151470.75,43329166.94
6/23/12,61821503.27,39829489.75
6/24/12,61318087.9,36831100.0
6/25/12,60051019.4,49556008.6
6/26/12,60111887.21,71485817.18
6/27/12,61135420.41,68200947.44
6/28/12,62238162.53,57992941.94
6/29/12,62219749.0,49395439.99
6/30/12,62556793.8,57582388.71
7/1/12,62612329.0,41929639.0
7/2/12,63190462.5,70486634.71
7/3/12,63379932.0,55680217.24
7/4/12,61417712.5,47627167.75
7/5/12,63526972.0,37793563.9
7/6/12,63245279.21,38408739.91
7/7/12,63448312.5,52523074.4
7/8/12,64629181.5,38896816.7
7/9/12,64930667.2,47197785.51
7/10/12,68214906.75,70772066.98
7/11/12,68434235.7,58056559.75
7/12/12,69083598.0,60638540.76
7/13/12,74621030.0,45635003.59
7/14/12,72684419.57,46238784.39
7/15/12,72361953.46,45909986.38
7/16/12,78488773.2,62376409.75
7/17/12,89935306.5,86352391.0
7/18/12,89143780.76,58767193.6
7/19/12,88033272.01,60794724.96
7/20/12,87704874.68,64379845.51
7/21/12,92208200.0,75673906.56
7/22/12,85616550.0,61334230.36
7/23/12,87588140.0,96566503.58
7/24/12,85375360.0,68901645.4
7/25/12,83632283.28,54510666.68
7/26/12,84951390.0,51875429.76
7/27/12,85503825.0,51871419.68
7/28/12,85388660.0,75219307.99
7/29/12,85061063.25,55921445.91
7/30/12,87643275.0,70533387.36
7/31/12,90483816.0,107905931.2
8/1/12,91509588.0,117629785.3
8/2/12,94079020.0,83077913.78
8/3/12,106835545.7,66066022.7
8/4/12,108661365.0,61539343.18
8/5/12,107654894.8,63827078.31
8/6/12,108737437.5,89347743.99
8/7/12,106401312.0,80340127.7
8/8/12,107556148.5,99982961.11
8/9/12,115851000.0,94612279.0
8/10/12,112084420.0,66478488.16
8/11/12,112155558.9,60694917.44
8/12/12,113871082.0,70519359.94
8/13/12,114978064.6,133532273.8
8/14/12,118069273.1,91507895.91
8/15/12,122938910.5,102932798.0
8/16/12,134409719.9,173844825.9
8/17/12,149657200.0,162389673.4
8/18/12,148410965.6,133005215.5
8/19/12,116799600.0,83479311.0
8/20/12,102298875.0,90043793.19
8/21/12,100443442.5,127106820.3
8/22/12,100129905.0,119022773.4
8/23/12,100116875.0,93904152.28
8/24/12,100196825.0,92303206.88
8/25/12,100263962.5,84740552.9
8/26/12,103968185.1,61491307.36
8/27/12,119046817.0,72170034.84
8/28/12,111594591.9,80045955.91
8/29/12,110013720.9,81245953.51
8/30/12,107421026.6,53920325.0
8/31/12,106505519.3,109013439.4
9/1/12,102502582.0,122239294.9
9/2/12,100317904.1,63871567.96
9/3/12,103464375.0,66247168.1
9/4/12,104452513.0,76207622.71
9/5/12,104404553.6,88801243.75
9/6/12,110342286.5,113102942.3
9/7/12,111624794.5,78919173.88
9/8/12,110912300.5,70159800.16
9/9/12,110333454.9,87655922.48
9/10/12,110256330.3,64397716.39
9/11/12,111008758.4,100680083.3
9/12/12,112922496.8,69489843.04
9/13/12,113204608.9,59306221.6
9/14/12,116785600.0,71744964.39
9/15/12,117356983.7,55958924.68
9/16/12,119346661.5,48100961.6
9/17/12,119178200.6,56313510.04
9/18/12,120549390.0,75630321.88
9/19/12,125824471.5,81110508.08
9/20/12,126682643.4,131679351.0
9/21/12,125620280.4,67238769.44
9/22/12,124460997.4,40911984.64
9/23/12,122868066.5,37673858.56
9/24/12,123204030.4,54420267.58
9/25/12,122596015.8,78213451.36
9/26/12,123194188.0,109385806.5
9/27/12,125089055.0,79692667.9
9/28/12,125030467.8,95192646.2
9/29/12,125597566.5,68836957.7
9/30/12,125541438.1,51511146.98
10/1/12,125694278.9,67631977.78
10/2/12,129800132.0,95856538.48
10/3/12,130089686.5,96927949.94
10/4/12,132093453.4,97306547.59
10/5/12,131173669.5,92453045.38
10/6/12,130356333.9,91699736.31
10/7/12,128795532.8,72819496.7
10/8/12,122253224.0,109712148.4
10/9/12,125075242.5,110699948.8
10/10/12,123140250.0,110910939.8
10/11/12,123629761.0,79379841.24
10/12/12,123315817.5,83540367.36
10/13/12,123272474.8,85567748.76
10/14/12,121963800.0,72066012.79
10/15/12,122363145.0,81205809.75
10/16/12,122047409.0,79117146.08
10/17/12,122131938.5,87254995.99
10/18/12,121918840.1,92185561.88
10/19/12,122085539.0,80534876.44
10/20/12,120973687.5,75378745.1
10/21/12,120520711.7,77070357.44
10/22/12,120756659.5,67033477.75
10/23/12,122781600.0,87374657.0
10/24/12,121032072.0,85779042.98
10/25/12,119986515.0,60374353.88
10/26/12,113824274.5,68532410.6
10/27/12,111243789.8,40026508.39
10/28/12,108984859.0,35220427.11
10/29/12,112563810.0,35588158.18
10/30/12,111616662.5,56346940.44
10/31/12,114677388.0,54063515.16
11/1/12,116184415.1,43939688.38
11/2/12,115554818.9,53744665.59
11/3/12,109352715.9,54621713.56
11/4/12,110253378.0,38775375.36
11/5/12,112607900.0,60621199.36
11/6/12,112578331.9,63214704.0
11/7/12,116037120.8,89647979.38
11/8/12,114904882.1,72397252.44
11/9/12,114696270.0,64652645.9
11/10/12,113633767.3,48286492.88
11/11/12,113498688.4,35767744.9
11/12/12,116078027.0,55809084.94
11/13/12,115624189.1,43578743.6
11/14/12,114882982.5,59744379.94
11/15/12,115623943.3,91907790.1
11/16/12,122843900.0,88990227.19
11/17/12,122927090.0,157810585.9
11/18/12,123354516.0,82753440.5
11/19/12,123093261.4,92485169.44
11/20/12,123604864.0,92951595.36
11/21/12,123110983.2,92876459.11
11/22/12,128383102.0,83494573.0
11/23/12,130041417.0,55377342.98
11/24/12,129941076.0,57400857.44
11/25/12,132010830.0,58230626.38
11/26/12,132650977.5,64165588.39
11/27/12,131472173.1,76499531.11
11/28/12,130281273.7,87192596.71
11/29/12,132348085.4,83458963.84
11/30/12,132924618.8,59486444.44
12/1/12,133372357.4,65916764.44
12/2/12,133338442.0,34785611.19
12/3/12,133375577.8,42193238.9
12/4/12,136438412.7,55489268.71
12/5/12,142089862.5,83626902.08
12/6/12,144125953.0,69694211.16
12/7/12,144075708.0,66242636.44
12/8/12,142752298.8,66142979.19
12/9/12,142585566.8,65681912.16
12/10/12,142844438.8,55933937.44
12/11/12,143842560.5,64804948.9
12/12/12,143886549.5,73940312.16
12/13/12,145620234.3,89568921.24
12/14/12,146725322.8,86927648.78
12/15/12,145404477.5,58656271.88
12/16/12,144317034.6,64876682.9
12/17/12,142590847.3,79578390.04
12/18/12,141587233.0,114314114.8
12/19/12,141635134.4,100451160.3
12/20/12,145065333.0,70683100.0
12/21/12,144340054.3,82404328.96
12/22/12,143780629.4,147953564.3
12/23/12,142721448.9,82227525.5
12/24/12,142388761.3,65294422.39
12/25/12,142430120.0,48612031.94
12/26/12,141937227.5,45050137.75
12/27/12,142744620.8,59946819.16
12/28/12,144711121.1,77197495.88
12/29/12,144970008.3,72392515.1
12/30/12,143963578.6,97570355.11
12/31/12,144233048.3,65262932.98
1/1/13,143980866.3,55302788.6
1/2/13,142323745.0,88219809.38
1/3/13,143057356.2,113458499.9
1/4/13,143379675.0,108566276.8
1/5/13,144048093.9,136228684.4
1/6/13,143904635.4,85346427.44
1/7/13,144014430.3,119290192.4
1/8/13,147203062.5,106074561.2
1/9/13,147781535.1,129864752.4
1/10/13,152518740.0,148014522.3
1/11/13,152348876.0,182269306.2
1/12/13,152924255.9,108903015.2
1/13/13,152592905.0,129155093.0
1/14/13,152490195.0,83042393.59
1/15/13,154444852.5,164789532.2
1/16/13,156730161.1,159121244.2
1/17/13,164257085.3,136983556.7
1/18/13,170657458.5,153090246.9
1/19/13,169197726.1,115909072.0
1/20/13,169751678.3,93451485.94
1/21/13,181458043.5,83795009.11
1/22/13,188033142.3,107628493.6
1/23/13,188080306.3,104850953.1
1/24/13,205271964.8,117901681.2
1/25/13,201538010.4,122756931.1
1/26/13,188597440.0,127062883.8
1/27/13,192741192.9,124024801.2
1/28/13,197628097.5,139017687.2
1/29/13,212168880.0,134395807.3
1/30/13,211168732.5,105742227.9
1/31/13,229814784.3,92121423.5
2/1/13,228502140.0,174270871.0
2/2/13,226441507.5,160472586.2
2/3/13,222019446.0,135139118.7
2/4/13,226084367.5,134667039.9
2/5/13,223381273.5,179998806.8
2/6/13,229307424.2,140868491.6
2/7/13,238161230.0,150804812.2
2/8/13,238245400.0,164253916.1
2/9/13,254997457.2,120112555.4
2/10/13,254175531.8,160825436.0
2/11/13,260524441.4,131807164.0
2/12/13,277569635.4,131724078.5
2/13/13,281226739.8,124944190.6
2/14/13,285978776.5,119503126.4
2/15/13,291142825.9,123721156.9
2/16/13,292037544.9,111327649.6
2/17/13,276386540.7,103249375.0
2/18/13,289525221.1,105627751.1
2/19/13,310961401.7,119448353.8
2/20/13,322132443.9,121513986.7
2/21/13,322147492.2,138198308.8
2/22/13,334172684.3,146979943.6
2/23/13,316761071.6,132383089.8
2/24/13,327896100.9,136183198.5
2/25/13,327526689.5,143851228.9
2/26/13,337705984.8,163712047.9
2/27/13,340278648.7,151386547.7
2/28/13,363158533.4,148529779.5
3/1/13,378234362.6,202582685.0
3/2/13,370801863.6,129756911.1
3/3/13,370055664.6,91034486.0
3/4/13,394631048.8,126335898.4
3/5/13,434841407.0,160818375.2
3/6/13,516050687.5,212893875.2
3/7/13,461811834.6,203804924.5
3/8/13,467264591.5,181480888.3
3/9/13,500413490.3,132543291.9
3/10/13,505945575.0,159254716.0
3/11/13,519656182.4,139971200.3
3/12/13,490159579.1,118707119.6
3/13/13,509745491.1,228205081.4
3/14/13,515147644.9,175279289.3
3/15/13,515066888.8,202107482.9
3/16/13,513747505.3,140591081.0
3/17/13,517607733.7,130328345.0
3/18/13,520091411.3,142764796.0
3/19/13,630724760.0,212431066.9
3/20/13,692714184.2,187241349.2
3/21/13,806634000.0,203399749.8
3/22/13,781897187.5,263576657.1
3/23/13,689275125.0,199338730.8
3/24/13,767335630.0,260260693.8
3/25/13,809051214.6,202305416.0
3/26/13,854380800.0,248258354.3
3/27/13,974055075.0,248407512.4
3/28/13,1025609049.0,332900599.0
3/29/13,976502263.8,375832455.9
3/30/13,998263065.3,282638787.8
3/31/13,1015081235.0,187538597.0
4/1/13,1125488153.0,237576613.4
4/2/13,1194254983.0,388688134.0
4/3/13,1525041869.0,570580297.2
4/4/13,1450949398.0,573803344.0
4/5/13,1581185255.0,525478647.8
4/6/13,1567463463.0,366116806.4
4/7/13,1761733096.0,426100750.6
4/8/13,2025508800.0,680425975.0
4/9/13,2620841076.0,560767832.6
4/10/13,2181366000.0,806562979.8
4/11/13,1360014541.0,787918389.8
4/12/13,843312707.4,591353822.6
4/13/13,1207719190.0,402608607.6
4/14/13,1004046225.0,252504796.0
4/15/13,1004410225.0,505105813.0
4/16/13,1004826550.0,487493190.9
4/17/13,945556749.5,555965718.3
4/18/13,1066353950.0,410027015.6
4/19/13,1322210699.0,591001846.4
4/20/13,1369526213.0,290176747.8
4/21/13,1382675000.0,271958399.9
4/22/13,1366749057.0,468817784.0
4/23/13,1506338313.0,411866775.0
4/24/13,1696508264.0,565484671.0
4/25/13,1674073469.0,421287321.7
4/26/13,1502740452.0,431542757.2
4/27/13,1419014511.0,304781887.9
4/28/13,1508159587.0,896509376.0
4/29/13,1569907347.0,420807482.6
4/30/13,1543897759.0,287310074.6
5/1/13,1379976380.0,294766257.8
5/2/13,1166088333.0,355666839.0
5/3/13,1034828966.0,382031917.8
5/4/13,1244556535.0,244039224.9
5/5/13,1310580294.0,242814372.4
5/6/13,1345090886.0,321230770.0
5/7/13,1188309315.0,620198000.8
5/8/13,1268209485.0,704630302.6
5/9/13,1219822579.0,387689873.8
5/10/13,1310702188.0,404487654.0
5/11/13,1285812765.0,350394364.0
5/12/13,1274287886.0,292505089.9
5/13/13,1310296293.0,331885504.0
5/14/13,1327427150.0,361772505.5
5/15/13,1283062886.0,382053683.2
5/16/13,1284654522.0,350456900.0
5/17/13,1390077126.0,323019504.0
5/18/13,1382268379.0,240581130.8
5/19/13,1352646556.0,202455909.9
5/20/13,1370877559.0,251497199.6
5/21/13,1369657188.0,317201964.6
5/22/13,1371731466.0,331165727.5
5/23/13,1406127914.0,329162591.2
5/24/13,1471892650.0,353716460.7
5/25/13,1485783006.0,280368774.7
5/26/13,1501517529.0,212041724.3
5/27/13,1485990856.0,273401866.9
5/28/13,1438449538.0,250659074.7
5/29/13,1457591798.0,344675260.9
5/30/13,1469538093.0,309671163.2
5/31/13,1429125799.0,301631007.2
6/1/13,1450625585.0,270079369.4
6/2/13,1354720652.0,199032270.5
6/3/13,1348575225.0,263603775.7
6/4/13,1355575834.0,312676565.1
6/5/13,1376864587.0,352868778.5
6/6/13,1358109259.0,279912144.3
6/7/13,1241579898.0,283706886.2
6/8/13,1213946580.0,202004596.0
6/9/13,1109296699.0,157370247.9
6/10/13,1182971490.0,183594677.8
6/11/13,1217610900.0,253292828.5
6/12/13,1219978239.0,215419719.5
6/13/13,1229956000.0,223028416.9
6/14/13,1128830000.0,287008154.4
6/15/13,1151516393.0,209624485.0
6/16/13,1129737500.0,111645106.9
6/17/13,1136058016.0,161808394.3
6/18/13,1214030413.0,185826949.4
6/19/13,1219398180.0,241116859.5
6/20/13,1266565451.0,230447869.8
6/21/13,1256073225.0,263368794.4
6/22/13,1234928800.0,191493608.0
6/23/13,1219485057.0,133230051.9
6/24/13,1155134402.0,180993676.4
6/25/13,1177011684.0,199763449.8
6/26/13,1183612922.0,230346455.1
6/27/13,1165723515.0,209044477.4
6/28/13,1096326264.0,222023439.6
6/29/13,1087840603.0,238710772.6
6/30/13,1095578975.0,132005396.7
7/1/13,1033462011.0,187645358.8
7/2/13,1017368595.0,249760750.5
7/3/13,941044770.0,223003472.7
7/4/13,907288095.0,220557436.7
7/5/13,771818503.6,176327581.6
7/6/13,789064090.5,170884388.3
7/7/13,807555842.2,109019252.8
7/8/13,884162379.0,175943337.2
7/9/13,869603878.6,233126488.0
7/10/13,895700331.0,241609909.9
7/11/13,993690836.3,251691491.2
7/12/13,1115526360.0,376102351.6
7/13/13,1095300550.0,252434021.8
7/14/13,1081481238.0,116311039.0
7/15/13,1123279549.0,168216456.4
7/16/13,1108089449.0,223993996.9
7/17/13,1119468901.0,228971116.9
7/18/13,1033357994.0,228575312.0
7/19/13,1068169074.0,179304775.0
7/20/13,1051064818.0,153172925.8
7/21/13,1017893727.0,146561735.6
7/22/13,1050901464.0,164575181.1
7/23/13,1092556079.0,227717508.8
7/24/13,1072594585.0,230371806.7
7/25/13,1102464025.0,209382717.5
7/26/13,1105124841.0,242649556.9
7/27/13,1091873111.0,141636093.8
7/28/13,1135839490.0,109298476.0
7/29/13,1159687050.0,229325104.7
7/30/13,1170005380.0,239416686.0
7/31/13,1205611283.0,374883193.8
8/1/13,1197299385.0,525823309.8
8/2/13,1212854375.0,556990188.6
8/3/13,1193775370.0,220210284.4
8/4/13,1204281158.0,166947909.1
8/5/13,1224642720.0,260027207.6
8/6/13,1230715957.0,292819414.4
8/7/13,1216398480.0,317916338.6
8/8/13,1174293053.0,288557173.0
8/9/13,1179434603.0,259847674.2
8/10/13,1183611635.0,214130492.4
8/11/13,1198377190.0,147858765.7
8/12/13,1212190668.0,386080011.0
8/13/13,1239304284.0,438358853.0
8/14/13,1155734116.0,285162356.8
8/15/13,1135925154.0,342034120.4
8/16/13,1139007099.0,373881300.8
8/17/13,1138079590.0,265641644.0
8/18/13,1145854489.0,141907900.3
8/19/13,1181603148.0,332555292.8
8/20/13,1211248946.0,373913599.0
8/21/13,1271571731.0,388051731.9
8/22/13,1286747438.0,387788545.6
8/23/13,1246407942.0,366457796.4
8/24/13,1262105427.0,231454773.1
8/25/13,1310190388.0,179342054.4
8/26/13,1297880610.0,255975977.7
8/27/13,1364789140.0,392341022.1
8/28/13,1385377931.0,407291952.8
8/29/13,1388641365.0,356717646.0
8/30/13,1450961408.0,408810302.2
8/31/13,1544227650.0,524802417.8
9/1/13,1522502783.0,186427034.0
9/2/13,1525716596.0,210512159.1
9/3/13,1519566393.0,232370501.3
9/4/13,1476901220.0,263179078.4
9/5/13,1451422408.0,312912896.7
9/6/13,1427873853.0,257304991.0
9/7/13,1401657885.0,248583049.9
9/8/13,1382967259.0,148082268.2
9/9/13,1420313587.0,221608822.4
9/10/13,1441084149.0,235812033.9
9/11/13,1449999913.0,266786277.8
9/12/13,1501493796.0,330466975.0
9/13/13,1500297027.0,277411966.2
9/14/13,1454540892.0,183896568.2
9/15/13,1468452843.0,142791407.6
9/16/13,1475539826.0,212017402.2
9/17/13,1494135792.0,288916686.8
9/18/13,1490750729.0,332880281.9
9/19/13,1454681585.0,341673816.3
9/20/13,1453873167.0,330527706.8
9/21/13,1448821725.0,267568948.7
9/22/13,1441007470.0,225931413.8
9/23/13,1444503916.0,298265676.1
9/24/13,1440070860.0,336006211.9
9/25/13,1459413032.0,343126485.4
9/26/13,1456064199.0,309132515.3
9/27/13,1477191020.0,342662532.8
9/28/13,1488316775.0,283050797.6
9/29/13,1507679355.0,230929894.1
9/30/13,1481125170.0,295359223.6
10/1/13,1497171491.0,379478798.4
10/2/13,1230956951.0,466337653.2
10/3/13,1378615371.0,409835376.0
10/4/13,1438688050.0,324401918.3
10/5/13,1433550678.0,240529317.8
10/6/13,1435226560.0,184433034.4
10/7/13,1459305030.0,266604425.6
10/8/13,1462621608.0,283434985.9
10/9/13,1489654112.0,370401305.9
10/10/13,1494405761.0,329617315.8
10/11/13,1499813238.0,358086012.4
10/12/13,1508600194.0,266577153.1
10/13/13,1535485874.0,253390311.0
10/14/13,1606779920.0,432700157.7
10/15/13,1649680710.0,381607616.2
10/16/13,1681142902.0,430860617.9
10/17/13,1699564141.0,364786334.8
10/18/13,1786302345.0,374549080.5
10/19/13,1958730875.0,441266310.8
10/20/13,1967458259.0,317737669.8
10/21/13,2103224180.0,416864926.8
10/22/13,2279142287.0,618798342.0
10/23/13,2377290529.0,589013798.2
10/24/13,2328734577.0,608440566.9
10/25/13,2056551327.0,530942649.8
10/26/13,2139559869.0,350488170.1
10/27/13,2251714053.0,229502201.1
10/28/13,2338225531.0,315320669.2
10/29/13,2408599561.0,382739610.9
10/30/13,2425090157.0,465724656.0
10/31/13,2404920006.0,466421821.5
11/1/13,2425328973.0,412386716.0
11/2/13,2437295813.0,371076697.2
11/3/13,2470544003.0,310622284.8
11/4/13,2689641115.0,460739578.2
11/5/13,2947943727.0,676973771.9
11/6/13,3087643199.0,800486662.5
11/7/13,3496381056.0,840530602.7
11/8/13,3895040535.0,902788579.8
11/9/13,4305490758.0,911693610.4
11/10/13,3554569406.0,742579347.2
11/11/13,4064669415.0,580451040.8
11/12/13,4240843076.0,710480320.7
11/13/13,4694265577.0,776395627.8
11/14/13,4994001600.0,989947831.0
11/15/13,5136513974.0,735450372.4
11/16/13,5202089044.0,730641574.2
11/17/13,5557944600.0,578681721.4
11/18/13,7002760228.0,1327826041.0
11/19/13,6726697878.0,2249430888.0
11/20/13,7149668750.0,1551834039.0
11/21/13,8353264253.0,1202890912.0
11/22/13,9150340100.0,1520779921.0
11/23/13,10079469419.0,1402661574.0
11/24/13,10024956042.0,827842802.2
11/25/13,9798077300.0,1076733610.0
11/26/13,10173483145.0,1640559063.0
11/27/13,11575437200.0,2098214903.0
11/28/13,12158197750.0,2528971742.0
11/29/13,13065737063.0,2002693427.0
11/30/13,13504897665.0,1761160996.0
12/1/13,11701352500.0,1219633055.0
12/2/13,11974044578.0,1609406791.0
12/3/13,12796399500.0,1726518034.0
12/4/13,13900051500.0,1758591697.0
12/5/13,12423144164.0,2091792853.0
12/6/13,10804928700.0,1535187699.0
12/7/13,8793554297.0,1599126167.0
12/8/13,8744799022.0,714180481.2
12/9/13,10539274200.0,1262766137.0
12/10/13,11342353721.0,1277469587.0
12/11/13,10731150885.0,1303028546.0
12/12/13,10244844619.0,1004100123.0
12/13/13,10590673150.0,1134339935.0
12/14/13,10482304133.0,994209305.6
12/15/13,10285693977.0,834729523.1
12/16/13,8601410750.0,1461762497.0
12/17/13,8520552684.0,1497873076.0
12/18/13,6995691508.0,1819466050.0
12/19/13,7932203225.0,1396933009.0
12/20/13,8020567500.0,1211015001.0
12/21/13,7445825625.0,942974556.8
12/22/13,7746302200.0,752825427.3
12/23/13,7784111543.0,859441229.3
12/24/13,7876450631.0,1419980544.0
12/25/13,8010702562.0,1124143000.0
12/26/13,8943399550.0,736794826.2
12/27/13,8716253381.0,1032151449.0
12/28/13,8549801920.0,706434562.4
12/29/13,8713093533.0,671508906.8
12/30/13,9013010383.0,1323730912.0
12/31/13,8917322800.0,906740975.6
1/1/14,9115018220.0,538487262.0
1/2/14,9253369175.0,826129580.0
1/3/14,9845053570.0,1227735353.0
1/4/14,10045556736.0,830231460.3
1/5/14,10948873600.0,882130524.2
1/6/14,11419923172.0,1807089975.0
1/7/14,10607038229.0,1137530051.0
1/8/14,10096391538.0,1301360926.0
1/9/14,9902844982.0,1020130400.0
1/10/14,10130861705.0,984192764.8
1/11/14,10923824725.0,949208289.8
1/12/14,10427515750.0,758933146.7
1/13/14,9902642685.0,943453345.6
1/14/14,10064180131.0,1382072898.0
1/15/14,10398269665.0,1026488862.0
1/16/14,10196347805.0,938159244.6
1/17/14,9734293075.0,1000697935.0
1/18/14,9842267406.0,708804301.6
1/19/14,10232530350.0,696231133.1
1/20/14,10220612013.0,1613206224.0
1/21/14,10111586132.0,1453111430.0
1/22/14,9998543354.0,1331236708.0
1/23/14,10001792366.0,1269264048.0
1/24/14,9711394518.0,1269442580.0
1/25/14,9922504800.0,905601264.3
1/26/14,10181507196.0,890667448.7
1/27/14,9571727025.0,1630156779.0
1/28/14,9860844595.0,1415619891.0
1/29/14,9905916930.0,1200613350.0
1/30/14,9856971517.0,1293959979.0
1/31/14,9899258813.0,1361246112.0
2/1/14,10069683796.0,1183159901.0
2/2/14,10117509693.0,987444327.5
2/3/14,10050226550.0,1811068470.0
2/4/14,9994983474.0,1526212942.0
2/5/14,9886600000.0,1513428219.0
2/6/14,9617966650.0,1584598021.0
2/7/14,9185626009.0,1602980327.0
2/8/14,8746243975.0,1330261785.0
2/9/14,8786037000.0,977966885.6
2/10/14,8231719125.0,1876163344.0
2/11/14,8296409000.0,1143114119.0
2/12/14,8262169494.0,1153491090.0
2/13/14,7856007836.0,1319642108.0
2/14/14,8331452415.0,1706219395.0
2/15/14,8078031423.0,1265993198.0
2/16/14,7734813663.0,941128938.3
2/17/14,7966979250.0,1018281790.0
2/18/14,7780597426.0,2059148030.0
2/19/14,7748321500.0,1584509368.0
2/20/14,7238794695.0,1983057712.0
2/21/14,7035698628.0,2119410860.0
2/22/14,7508165977.0,1361472087.0
2/23/14,7794323689.0,1563128218.0
2/24/14,6779936250.0,2167070032.0
2/25/14,6570696000.0,3358765711.0
2/26/14,7287410255.0,2159327196.0
2/27/14,7287458483.0,2089501649.0
2/28/14,7200509202.0,1648145140.0
3/1/14,7122018713.0,1777531546.0
3/2/14,6979296116.0,1509531900.0
3/3/14,8310755125.0,2713170781.0
3/4/14,8451643187.0,3143364601.0
3/5/14,8295167238.0,2513902438.0
3/6/14,8200135216.0,2281044604.0
3/7/14,7756914968.0,1856104001.0
3/8/14,7606014150.0,1847406811.0
3/9/14,7970696166.0,1870620625.0
3/10/14,7773366674.0,2107125188.0
3/11/14,7787355648.0,1791431826.0
3/12/14,8030086548.0,2121718399.0
3/13/14,8039179622.0,2132580651.0
3/14/14,7964578727.0,1502077993.0
3/15/14,7965110035.0,1274108677.0
3/16/14,7950718680.0,1153415452.0
